SeniorCitizen,tenure,MonthlyCharges,TotalCharges,total_services,avg_monthly_spend,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_bucket_medium,tenure_bucket_new
0,7,58.85,465.7,6,66.52857142857142,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
0,60,20.95,1270.55,1,21.175833333333333,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False
0,9,85.35,758.6,4,84.28888888888889,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
1,29,51.6,1442.0,3,49.72413793103448,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
0,51,90.15,4554.85,5,89.31078431372549,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False
1,4,25.2,102.5,1,25.625,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,37,19.85,784.25,1,21.195945945945947,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False
0,50,19.75,989.05,1,19.781,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
0,56,36.1,1971.5,3,35.205357142857146,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False
0,11,20.95,267.35,1,24.30454545454546,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True
0,35,89.65,3161.6,5,90.33142857142856,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
0,50,103.85,5017.9,7,100.358,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False
0,1,74.35,74.35,3,74.35,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
0,51,59.3,3014.65,6,59.11078431372549,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,False
0,47,74.05,3496.3,7,74.38936170212766,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False
1,32,54.65,1830.1,4,57.190625,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,67,59.55,4103.9,6,61.252238805970144,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False
0,50,80.05,4042.2,8,80.844,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False
0,3,101.55,298.35,6,99.45,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True
0,4,84.05,333.55,5,83.3875,False,False,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,14,95.8,1346.3,5,96.16428571428573,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False
1,39,90.7,3413.25,5,87.51923076923077,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0,1,53.55,53.55,4,53.55,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
0,24,101.05,2391.8,6,99.65833333333336,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False
0,25,85.9,2199.05,4,87.962,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False
0,63,80.0,5040.2,8,80.0031746031746,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False
0,5,81.3,416.3,4,83.26,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
0,15,49.1,679.55,3,45.30333333333333,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
0,7,49.75,331.3,3,47.32857142857143,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True
0,67,106.7,7009.5,7,104.61940298507464,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,1,69.2,69.2,2,69.2,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
0,1,20.5,20.5,1,20.5,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True
0,10,56.75,503.25,3,50.325,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
0,41,19.75,899.45,1,21.93780487804878,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False
0,60,76.95,4543.95,6,75.7325,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,22,85.1,1873.7,4,85.16818181818182,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
1,8,74.05,600.15,3,75.01875,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,10,80.05,830.7,4,83.07000000000001,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,64,97.0,6430.9,6,100.4828125,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False
1,12,101.35,1218.55,6,101.54583333333332,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True
0,47,85.3,4107.25,8,87.38829787234043,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,True,False,False,False,False
0,24,69.45,1614.05,5,67.25208333333333,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
0,2,71.65,135.75,2,67.875,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
0,27,95.6,2595.25,5,96.12037037037037,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
0,22,43.75,903.6,4,41.07272727272727,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False
0,72,110.65,8065.65,8,112.02291666666666,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,True,False,False,False,False
0,2,64.2,143.65,5,71.825,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True
0,26,83.95,2254.2,4,86.69999999999999,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
0,2,90.75,174.75,5,87.375,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
1,1,19.45,19.45,1,19.45,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True
0,27,59.45,1611.65,5,59.69074074074074,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
1,1,94.0,94.0,5,94.0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True
0,52,21.0,1107.2,1,21.29230769230769,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False
0,16,94.65,1461.15,5,91.321875,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
0,6,19.65,116.85,1,19.475,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True
1,27,81.45,2122.05,4,78.59444444444445,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
0,23,20.05,415.1,1,18.047826086956523,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False
0,1,19.55,19.55,1,19.55,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True
0,32,20.5,696.8,1,21.775,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False
0,71,25.95,1801.9,2,25.378873239436626,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,False,False
0,17,19.4,358.05,1,21.061764705882357,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False
1,47,85.2,3969.35,5,84.45425531914893,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,30,90.4,2820.65,6,94.02166666666668,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,8,75.0,632.95,3,79.11875,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,33,19.8,641.35,1,19.434848484848487,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False
0,13,88.35,1222.8,4,94.06153846153846,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
0,5,74.65,383.65,3,76.72999999999999,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
0,1,20.0,20.0,1,20.0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True
0,72,65.2,4784.45,7,66.45069444444444,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,False
1,15,55.0,757.1,4,50.473333333333336,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
0,1,69.35,69.35,2,69.35,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
0,41,89.55,3729.75,5,90.96951219512196,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False
1,71,99.65,7181.25,7,101.1443661971831,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False
0,2,45.25,74.2,2,37.1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
0,10,45.55,402.6,2,40.260000000000005,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
0,56,93.15,5253.95,6,93.82053571428573,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False
1,1,69.95,69.95,2,69.95,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
0,64,90.6,5817.45,9,90.89765625,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False
1,63,108.5,6991.9,8,110.98253968253968,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False
0,1,19.3,19.3,1,19.3,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True
1,16,54.1,889.0,4,55.5625,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
0,26,81.95,2070.05,4,79.6173076923077,False,True,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,71,65.15,4681.75,6,65.94014084507042,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
0,68,88.85,6132.7,9,90.18676470588235,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,False
0,19,59.55,1144.6,5,60.24210526315789,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0,48,24.55,1203.95,2,25.082291666666663,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
0,71,90.55,6404.0,9,90.19718309859157,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
1,72,115.75,8399.15,9,116.6548611111111,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,False
0,17,106.65,1672.1,8,98.35882352941177,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False
0,39,25.2,987.95,2,25.33205128205128,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False
0,13,20.2,273.25,1,21.01923076923077,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False
0,47,103.1,4889.3,7,104.02765957446807,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False,False
0,35,21.45,705.45,1,20.15571428571429,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False
0,9,94.05,811.65,5,90.18333333333334,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True
0,54,108.0,5760.65,8,106.6787037037037,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,True,False,False,False,False
0,72,89.75,6595.9,9,91.60972222222222,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,71,85.45,6028.95,5,84.91478873239437,True,False,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False
0,49,74.45,3721.9,6,75.95714285714286,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False
1,54,18.95,1031.1,1,19.09444444444444,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False
1,19,87.3,1637.3,4,86.17368421052632,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
0,72,92.4,6786.1,9,94.2513888888889,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False
0,24,89.85,2165.05,5,90.21041666666667,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False
0,3,41.35,107.25,4,35.75,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True
0,1,20.3,20.3,1,20.3,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True
0,11,45.2,492.0,2,44.72727272727273,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,58,24.7,1519.0,2,26.189655172413797,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,False,False
0,2,20.0,32.7,1,16.35,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True
0,72,65.55,4807.45,7,66.77013888888888,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False
0,60,95.75,5742.9,6,95.715,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False
1,72,78.5,5602.25,4,77.80902777777777,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,4,75.65,302.35,3,75.5875,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
1,1,74.45,74.45,3,74.45,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
0,10,89.5,863.1,4,86.31,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True
1,37,101.1,3744.05,6,101.19054054054054,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False
0,4,48.55,201.0,4,50.25,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True
0,2,73.25,131.05,3,65.525,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True
1,1,20.85,20.85,1,20.85,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True
0,29,74.95,2149.05,3,74.10517241379311,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
0,33,88.95,3027.65,5,91.7469696969697,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False
1,59,99.5,5890.0,6,99.83050847457628,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False,False
0,5,89.15,413.25,5,82.65,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True
1,14,78.95,1101.85,4,78.70357142857142,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
1,8,80.45,583.45,3,72.93125,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True
0,47,20.55,1013.05,1,21.554255319148936,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,17,88.25,1460.65,5,85.92058823529412,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0,72,103.4,7372.65,7,102.39791666666666,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False
0,2,25.05,56.35,1,28.175,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
0,60,102.5,6157.6,7,102.62666666666668,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False
1,18,80.55,1411.65,4,78.42500000000001,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
0,25,74.3,1952.25,3,78.09,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,71,87.95,6365.35,9,89.65281690140846,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,1,21.1,21.1,1,21.1,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True
0,71,19.7,1415.85,1,19.94154929577465,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False
1,67,75.7,5060.85,3,75.53507462686568,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1,72,115.75,8443.7,9,117.27361111111112,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,False
0,41,40.35,1677.85,3,40.92317073170732,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
0,24,90.55,2282.55,5,95.10625,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False
0,54,55.0,3092.65,4,57.2712962962963,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,23,34.6,813.45,3,35.36739130434783,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False
0,13,64.75,877.35,4,67.48846153846154,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,True,False
0,65,95.5,6153.85,6,94.6746153846154,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False
0,55,20.5,1177.95,1,21.417272727272728,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False
0,44,19.5,835.5,1,18.988636363636363,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,68,54.4,3723.65,5,54.75955882352941,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False,False
0,15,48.85,631.4,3,42.09333333333333,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
0,13,84.05,1095.3,4,84.25384615384615,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,33,19.45,600.25,1,18.189393939393938,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
0,1,50.15,50.15,3,50.15,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
0,25,55.55,1405.3,4,56.212,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0,11,94.2,999.9,6,90.9,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True
0,5,78.75,412.1,4,82.42,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
0,52,20.1,1078.75,1,20.745192307692307,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False
1,21,71.7,1497.05,6,71.28809523809524,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False
0,39,106.4,4040.65,7,103.60641025641026,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False
0,2,19.9,33.7,1,16.85,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,True
0,41,70.25,2868.05,2,69.95243902439024,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,5,24.3,132.25,2,26.45,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True
0,24,80.25,1861.5,4,77.5625,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
0,1,20.2,20.2,1,20.2,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True
0,7,79.0,522.95,3,74.70714285714287,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
0,40,93.4,3756.4,6,93.91,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,19,100.0,1888.65,6,99.40263157894738,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,True,False
0,23,20.45,481.1,1,20.917391304347827,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False
0,1,45.3,45.3,2,45.3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
0,15,38.8,603.0,3,40.2,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False
1,1,88.8,88.8,5,88.8,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True
1,63,109.4,7031.45,8,111.61031746031746,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False
0,1,74.35,74.35,3,74.35,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
0,4,44.55,220.75,2,55.1875,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
0,42,77.95,3384.0,3,80.57142857142857,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
0,27,66.15,1874.45,6,69.42407407407407,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False
0,71,116.05,8297.5,9,116.8661971830986,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False
1,7,94.7,673.1,6,96.15714285714286,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True
0,20,19.5,413.0,1,20.65,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False
0,44,100.55,4398.15,6,99.95795454545454,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False
0,52,19.6,1012.4,1,19.46923076923077,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
